product_id,sustituto_id,score
1007,1141,0.7192334902591692
1024,1084,0.9088514196043929
1056,1067,0.9248347235273222
1056,1059,0.8928713789758531
1059,1067,0.9088668070584726
1059,1056,0.8928713789758531
1067,1056,0.9248347235273222
1067,1059,0.9088668070584726
1075,1076,0.7365843295379559
1075,1095,0.7153726696395076
1076,1075,0.7365843295379559
1084,1024,0.9088514196043929
1087,1113,0.9217198409500443
1087,1092,0.8918382212162068
1089,1101,0.8126706818621606
1092,1113,0.9067215698627495
1092,1087,0.8918382212162068
1095,1075,0.7153726696395076
1099,1100,0.9525513444863588
1100,1099,0.9525513444863588
1101,1089,0.8126706818621606
1107,1116,0.9834961671181947
1107,1170,0.9833271910305715
1107,1169,0.9700615712975275
1113,1087,0.9217198409500443
1113,1092,0.9067215698627495
1116,1107,0.9834961671181947
1116,1170,0.9796298695015794
1116,1169,0.9664141286510495
1141,1007,0.7192334902591692
1162,1163,0.8172660546094239
1163,1162,0.8172660546094239
1169,1107,0.9700615712975275
1169,1116,0.9664141286510495
1169,1170,0.9662480874564389
1170,1107,0.9833271910305715
1170,1116,0.9796298695015794
1170,1169,0.9662480874564389
1277,1581,0.9524123366575258
1282,1300,0.9479124217733216
1282,1690,0.923568044796167
1300,1282,0.9479124217733216
1300,1690,0.9340861976801388
1307,1353,0.9593176365502124
1307,1783,0.8613860872187777
1307,1340,0.8045815338642085
1321,1357,0.8594169194109957
1323,1411,0.9456129122614965
1323,1771,0.9309242906396372
1323,1773,0.9297274353372071
1334,1777,0.7325177007459127
1334,1361,0.7242037300039486
1340,1353,0.8117153027508636
1340,1307,0.8045815338642085
1340,1783,0.7595057891772046
1351,1364,0.8202635214810329
1353,1307,0.9593176365502124
1353,1783,0.8690235099158741
1353,1340,0.8117153027508636
1357,1321,0.8594169194109957
1361,1777,0.8746127905327423
1361,1363,0.8170450017926787
1361,1781,0.750248096177581
1362,1785,0.9013479811543658
1363,1777,0.8264248046828618
1363,1361,0.8170450017926787
1363,1781,0.7089121529649467
1364,1351,0.8202635214810329
1368,1777,0.7314443760322985
1368,1361,0.7231425873717455
1369,1378,0.9064516355845477
1369,1373,0.9033551122013799
1369,1788,0.8998153592588285
1373,1788,0.9420812143061257
1373,1378,0.9311001792934833
1373,1369,0.9033551122013799
1375,1795,0.9188986489256048
1378,1373,0.9311001792934833
1378,1788,0.9274517086589038
1378,1369,0.9064516355845477
1411,1771,0.953287701582649
1411,1773,0.9520620944609393
1411,1770,0.9518425326657413
1427,1428,0.8824404901198221
1428,1427,0.8824404901198221
1456,1461,0.9440259644869972
1456,1457,0.9295706369534829
1456,1459,0.9070338280446288
1457,1456,0.9295706369534829
1457,1461,0.9295706369534829
1457,1459,0.8931449398555341
1459,1456,0.9070338280446288
1459,1461,0.9070338280446288
1459,1457,0.8931449398555341
1461,1456,0.9440259644869972
1461,1457,0.9295706369534829
1461,1459,0.9070338280446288
1507,1508,0.93866082799853
1508,1507,0.93866082799853
1581,1277,0.9524123366575258
1665,1666,0.8723678457382961
1666,1665,0.8723678457382961
1690,1300,0.9340861976801388
1690,1282,0.923568044796167
1770,1411,0.9518425326657413
1770,1771,0.9370571436078845
1770,1773,0.9358524035207647
1771,1411,0.953287701582649
1771,1773,0.9372732948530671
1771,1770,0.9370571436078845
1772,1411,0.9048827475361054
1772,1771,0.8908268054922104
1772,1773,0.8896815020594603
1773,1411,0.9520620944609393
1773,1771,0.9372732948530671
1773,1770,0.9358524035207647
1774,1411,0.9081787780228887
1774,1771,0.8940716372865407
1774,1773,0.8929221620922654
1775,1411,0.9203886069749474
1775,1771,0.9060918055907606
1775,1773,0.9049268765058567
1777,1361,0.8746127905327423
1777,1363,0.8264248046828618
1777,1781,0.7588610602682255
1781,1777,0.7588610602682255
1781,1361,0.750248096177581
1781,1363,0.7089121529649467
1783,1353,0.8690235099158741
1783,1307,0.8613860872187777
1783,1340,0.7595057891772046
1785,1362,0.9013479811543658
1788,1373,0.9420812143061257
1788,1378,0.9274517086589038
1788,1369,0.8998153592588285
1789,1378,0.8741266826874529
1789,1373,0.8711405843601578
1789,1788,0.8677270624735656
1791,1378,0.8961109425619138
1791,1373,0.8930497439511724
1791,1788,0.8895503720914261
1795,1375,0.9188986489256048
1844,1848,0.8531671433588921
1844,1854,0.8185121436359016
1844,1895,0.7922814508009173
1848,1854,0.8796336637217661
1848,1844,0.8531671433588921
1848,1895,0.8514442219159262
1854,1895,0.9175838171896262
1854,1848,0.8796336637217661
1854,1844,0.8185121436359016
1895,1854,0.9175838171896262
1895,1848,0.8514442219159262
1895,1844,0.7922814508009173
1896,1848,0.8163450952292175
1896,1854,0.783185779063273
1896,1844,0.7596211939133715
1912,1914,0.9139200479737414
1912,1913,0.8645008505943401
1913,1912,0.8645008505943401
1913,1914,0.8179239547435692
1914,1912,0.9139200479737414
1914,1913,0.8179239547435692
1916,1918,0.8232815518226784
1916,1917,0.7542799597741195
1917,1916,0.7542799597741195
1917,1918,0.7112562982328205
1918,1916,0.8232815518226784
1918,1917,0.7112562982328205
1927,1928,0.9631400507063272
1927,1929,0.9003721728386896
1928,1927,0.9631400507063272
1928,1929,0.9163556985642722
1929,1928,0.9163556985642722
1929,1927,0.9003721728386896
1947,1950,0.9577826635260132
1947,1948,0.8902332197546503
1947,1949,0.7395903257336549
1948,1947,0.8902332197546503
1948,1950,0.8526499443759474
1948,1949,0.7797082882408398
1949,1948,0.7797082882408398
1949,1947,0.7395903257336549
1949,1950,0.7083667920992515
1950,1947,0.9577826635260132
1950,1948,0.8526499443759474
1950,1949,0.7083667920992515
1981,1995,0.7029180598350825
1993,1995,0.8781667543966338
1995,1993,0.8781667543966338
1995,1981,0.7029180598350825
2001,2005,0.7460273056786398
2005,2001,0.7460273056786398
2057,2063,0.8093600507603695
2057,2065,0.734064728585735
2063,2065,0.9229022492493906
2063,2064,0.8559803980620737
2063,2057,0.8093600507603695
2064,2065,0.8656515776929284
2064,2063,0.8559803980620737
2065,2063,0.9229022492493906
2065,2064,0.8656515776929284
2065,2057,0.734064728585735
2079,2089,0.9571918511296653
2079,2099,0.9363619592004828
2081,2123,0.9457206794803908
2081,2124,0.908569846243547
2089,2079,0.9571918511296653
2089,2099,0.9272510239723963
2099,2079,0.9363619592004828
2099,2089,0.9272510239723963
2106,2112,0.9396666639181449
2112,2106,0.9396666639181449
2123,2081,0.9457206794803908
2123,2124,0.9199076421738417
2124,2123,0.9199076421738417
2124,2081,0.908569846243547
2141,2150,0.8249653701278619
2141,2145,0.7762969259794157
2141,2146,0.7228853129125146
2145,2150,0.8045343850522728
2145,2141,0.7762969259794157
2145,2146,0.7287866799125937
2146,2150,0.749179948063856
2146,2145,0.7287866799125937
2146,2141,0.7228853129125146
2150,2141,0.8249653701278619
2150,2145,0.8045343850522728
2150,2146,0.749179948063856
2158,2294,0.9189130587675478
2158,2295,0.8928514353381622
2158,2298,0.8674655763505663
2162,2260,0.7219204311245284
2214,2224,0.7221659523531864
2217,2224,0.8919785469742937
2217,2222,0.760544526091326
2218,2224,0.7263270635973023
2222,2224,0.8526488990920142
2222,2217,0.760544526091326
2222,2223,0.7011351225022621
2223,2224,0.7644697280763876
2223,2222,0.7011351225022621
2224,2217,0.8919785469742937
2224,2222,0.8526488990920142
2224,2223,0.7644697280763876
2240,2256,0.7291653714135939
2256,2240,0.7291653714135939
2260,2264,0.7329432038653205
2260,2162,0.7219204311245284
2264,2260,0.7329432038653205
2270,2272,0.7535592085505767
2272,2270,0.7535592085505767
2289,2158,0.8545628343741031
2289,2294,0.7852689480437722
2289,2295,0.762997653257566
2293,2158,0.7437573113052658
2293,2294,0.7097251246257732
2294,2158,0.9189130587675478
2294,2295,0.8204528434715858
2294,2298,0.7971254461398524
2295,2158,0.8928514353381622
2295,2294,0.8204528434715858
2295,2298,0.7745178849510489
2296,2158,0.7574177227379697
2296,2294,0.7227604750810181
2298,2158,0.8674655763505663
2298,2294,0.7971254461398524
2298,2295,0.7745178849510489
2299,2158,0.8170332542943957
2299,2294,0.7507825268184665
2299,2295,0.7294893138157605
2320,2328,0.7707489583040232
2328,2320,0.7707489583040232
2328,2481,0.7204214854738339
2339,2340,0.905644465218066
2339,2377,0.9047698374693774
2340,2339,0.905644465218066
2340,2377,0.8854545504527771
2355,2357,0.9292244193514497
2355,2356,0.815106623306354
2356,2355,0.815106623306354
2356,2357,0.8015711352431676
2357,2355,0.9292244193514497
2357,2356,0.8015711352431676
2374,2375,0.711043118799521
2375,2374,0.711043118799521
2377,2339,0.9047698374693774
2377,2340,0.8854545504527771
2385,2387,0.9421598947430474
2387,2385,0.9421598947430474
2400,2402,0.9287611609676699
2400,2401,0.8140954039363462
2401,2400,0.8140954039363462
2401,2402,0.800488798577162
2402,2400,0.9287611609676699
2402,2401,0.800488798577162
2431,2433,0.8691604411952442
2431,2432,0.7574433901866295
2432,2431,0.7574433901866295
2433,2431,0.8691604411952442
2468,2469,0.9362878582833125
2468,2473,0.9308826244413451
2468,2471,0.9302204533571126
2469,2468,0.9362878582833125
2469,2473,0.8715740987513363
2469,2471,0.8709541160050629
2471,2468,0.9302204533571126
2471,2473,0.915640739135517
2471,2469,0.8709541160050629
2472,2468,0.8235044337710042
2472,2473,0.8105973220629491
2472,2471,0.8100207143429923
2473,2468,0.9308826244413451
2473,2471,0.915640739135517
2473,2469,0.8715740987513363
2481,2328,0.7204214854738339
2501,4913,0.759834031634928
2504,2598,0.7471598396714905
2508,2641,0.8119709634712299
2508,2642,0.738269585465813
2539,2541,0.8135735058721398
2541,2539,0.8135735058721398
2541,2542,0.7671156461652497
2542,2541,0.7671156461652497
2554,2555,0.9236062966108524
2555,2554,0.9236062966108524
2557,2564,0.9425929308452645
2557,2558,0.9376397927555198
2557,2565,0.878108023589296
2558,2557,0.9376397927555198
2558,2565,0.9365089135228862
2558,2564,0.8838126403305716
2560,2557,0.8666785712258549
2560,2558,0.8539881599298237
2560,2564,0.8169250945525646
2561,2557,0.8053343279274972
2561,2558,0.7935421546910489
2561,2564,0.7591024444714807
2564,2557,0.9425929308452645
2564,2558,0.8838126403305716
2564,2565,0.8276984155537769
2565,2558,0.9365089135228862
2565,2557,0.878108023589296
2565,2564,0.8276984155537769
2598,2651,0.8833367530694562
2598,2504,0.7471598396714905
2641,2642,0.8634759269027847
2641,2508,0.8119709634712299
2642,2641,0.8634759269027847
2642,2508,0.738269585465813
2650,2651,0.7962202741567993
2651,2598,0.8833367530694562
2651,2650,0.7962202741567993
2655,2658,0.8309994610818832
2657,2660,0.9346321162016277
2657,2673,0.9027659856059971
2657,2820,0.8866348390223653
2658,2655,0.8309994610818832
2660,2657,0.9346321162016277
2660,2673,0.8893796802010379
2660,2820,0.8734877278916077
2664,2841,0.890572510208572
2664,2843,0.8904925819617054
2664,2845,0.8447712234866183
2670,2766,0.8045924163283842
2670,2664,0.7881634704303937
2670,2841,0.7679994354613584
2673,2657,0.9027659856059971
2673,2660,0.8893796802010379
2673,2820,0.8437063053102869
2684,2770,0.9115110241465747
2684,3087,0.906152538147582
2684,3086,0.8570341634053368
2693,3032,0.8779829245770073
2693,3040,0.8768930297222591
2693,3043,0.8267652196934314
2695,2734,0.7808336739212971
2706,3096,0.9301743320965672
2712,2931,0.7910372425017017
2718,2775,0.8152190348861251
2718,3330,0.8117745184641735
2718,3331,0.7973161408688453
2721,2725,0.8304179511331743
2725,2721,0.8304179511331743
2734,2695,0.7808336739212971
2736,3322,0.8559979459250857
2766,2670,0.8045924163283842
2766,2664,0.7506407664848491
2766,2841,0.7314366962222187
2769,3063,0.8933431479353002
2770,2684,0.9115110241465747
2770,3087,0.8965247445111214
2770,3085,0.8164527154308648
2775,2718,0.8152190348861251
2775,3330,0.7431295248773528
2775,3331,0.7298937715634384
2778,2657,0.7589759621721772
2778,2660,0.7477217897879138
2778,2673,0.7222283364927137
2786,2924,0.8137264048079135
2786,2925,0.7657108037748631
2788,3063,0.7339095057891412
2792,3086,0.8805131090548803
2792,2684,0.7802568668474119
2792,2770,0.771966704009271
2793,3125,0.8572112739620021
2807,2809,0.8474687515690285
2809,2807,0.8474687515690285
2813,2657,0.8246637920782885
2813,2660,0.8124355939038066
2813,2673,0.7847357339406246
2814,2657,0.7702066094806277
2814,2660,0.7587859079214028
2814,2673,0.7329152253107794
2820,2657,0.8866348390223653
2820,2660,0.8734877278916077
2820,2673,0.8437063053102869
2822,2657,0.862144012084993
2822,2660,0.8057874824855583
2822,2673,0.778314288804217
2830,2833,0.908854761219512
2830,2831,0.8422053590664862
2830,2832,0.7719125116909091
2831,2833,0.9266666083548984
2831,2830,0.8422053590664862
2831,2832,0.835205909232799
2832,2833,0.8493243856203692
2832,2831,0.835205909232799
2832,2830,0.7719125116909091
2833,2831,0.9266666083548984
2833,2830,0.908854761219512
2833,2832,0.8493243856203692
2836,2837,0.7573072626859378
2837,2836,0.7573072626859378
2839,2664,0.7209586350059607
2839,2841,0.7025139396186577
2841,2664,0.890572510208572
2841,2845,0.8231589601297323
2841,2848,0.8199086791266303
2843,2664,0.8904925819617054
2843,2841,0.7930482140397486
2843,2845,0.7522625079695476
2844,2849,0.7503817163057487
2844,2664,0.7236645758040626
2844,2841,0.705150652792131
2845,2664,0.8447712234866183
2845,2841,0.8231589601297323
2845,2848,0.7777415651993183
2848,2664,0.8414356054679151
2848,2841,0.8199086791266303
2848,2845,0.7777415651993183
2849,2844,0.7503817163057487
2849,2664,0.7418178520066938
2849,2841,0.7228395033903219
2855,2856,0.9515283280762827
2855,2857,0.9510515105151579
2855,2858,0.8965126509578266
2856,2855,0.9515283280762827
2856,2857,0.9405786258860687
2856,2858,0.8866403428249953
2857,2855,0.9510515105151579
2857,2856,0.9405786258860687
2857,2858,0.8861960410912619
2858,2855,0.8965126509578266
2858,2856,0.8866403428249953
2858,2857,0.8861960410912619
2860,2861,0.8390383769219181
2860,2862,0.7037099529999239
2861,2860,0.8390383769219181
2861,2862,0.7103359576900586
2862,2861,0.7103359576900586
2862,2860,0.7037099529999239
2867,2871,0.7224762345030544
2871,2867,0.7224762345030544
2892,2902,0.7330032677420414
2902,2892,0.7330032677420414
2922,2924,0.7580656548738947
2922,2925,0.7133344309315239
2923,2924,0.7668349497179716
2923,2925,0.7215862754875353
2924,2925,0.8441605441483749
2924,2786,0.8137264048079135
2924,2923,0.7668349497179716
2925,2924,0.8441605441483749
2925,2786,0.7657108037748631
2925,2923,0.7215862754875353
2931,2712,0.7910372425017017
2944,2949,0.8734018520674357
2949,2944,0.8734018520674357
3012,3013,0.9406603224150212
3012,3014,0.9274236716336103
3012,3015,0.8636608618718531
3013,3012,0.9406603224150212
3013,3014,0.9400846283542461
3013,3015,0.8754513446122878
3014,3013,0.9400846283542461
3014,3012,0.9274236716336103
3014,3015,0.8631322922948702
3015,3013,0.8754513446122878
3015,3012,0.8636608618718531
3015,3014,0.8631322922948702
3017,3013,0.8450917582627704
3017,3012,0.8337101551032098
3017,3014,0.8331999156753698
3030,2693,0.7487482801212241
3030,3032,0.7281290496705781
3030,3040,0.7272251777584781
3031,2693,0.7660117133497173
3031,3032,0.7449170778563379
3031,3040,0.743992365919872
3032,2693,0.8779829245770073
3032,3040,0.8527449148745281
3032,3043,0.8039975378889699
3034,2693,0.7447628680781246
3034,3032,0.724253388970539
3034,3040,0.7233543281573082
3035,2693,0.8050570234521858
3035,3032,0.7828871477634106
3035,3040,0.7819153012157039
3037,3043,0.8721537722138585
3037,2693,0.7210664050908455
3037,3032,0.7012094855205196
3039,2693,0.7109825039109595
3040,2693,0.8768930297222591
3040,3032,0.8527449148745281
3040,3043,0.8029994856999737
3043,3037,0.8721537722138585
3043,2693,0.8267652196934314
3043,3032,0.8039975378889699
3049,2693,0.7997565421585607
3049,3032,0.7777326325416876
3049,3040,0.7767671846145707
3055,2693,0.7326272766363201
3063,2769,0.8933431479353002
3063,2788,0.7339095057891412
3078,3079,0.7933850316399095
3079,3078,0.7933850316399095
3085,2684,0.8252206142604531
3085,2770,0.8164527154308648
3085,3087,0.8116530472660479
3086,2792,0.8805131090548803
3086,2684,0.8570341634053368
3086,2770,0.7811960880142014
3087,2684,0.906152538147582
3087,2770,0.8965247445111214
3087,3085,0.8116530472660479
3096,2706,0.9301743320965672
3108,3111,0.8515580546534267
3111,3108,0.8515580546534267
3125,2793,0.8572112739620021
3143,9965,0.7321786942985022
3150,3151,0.7865520984221361
3151,3150,0.7865520984221361
3160,3164,0.8379682635061286
3160,3165,0.818294534409138
3160,3161,0.7798428991269537
3161,3164,0.8573879209785775
3161,3165,0.837258259244388
3161,3160,0.7798428991269537
3162,3164,0.7387443009095626
3162,3165,0.721400141373938
3164,3165,0.8996630608429356
3164,3161,0.8573879209785775
3164,3160,0.8379682635061286
3165,3164,0.8996630608429356
3165,3161,0.837258259244388
3165,3160,0.818294534409138
3166,3164,0.8379682635061286
3166,3165,0.818294534409138
3166,3161,0.7798428991269537
3167,3164,0.7502708531651956
3167,3165,0.7326560744708563
3169,3164,0.7413641432059199
3169,3165,0.7239584752935943
3171,3177,0.8166406435230414
3171,3164,0.8033208669555453
3171,3165,0.7844605857220812
3172,3164,0.7770717331349466
3176,3178,0.7202442970915485
3177,3171,0.8166406435230414
3177,3164,0.7673925718157394
3177,3165,0.7493758112456234
3178,3164,0.7302457540841407
3178,3176,0.7202442970915485
3178,3165,0.7131011225202104
3179,3164,0.764785114523981
3179,3165,0.7468295715567553
3179,3161,0.7117360727052866
3267,3269,0.8996847001198356
3269,3267,0.8996847001198356
3283,3284,0.9129350919905301
3284,3283,0.9129350919905301
3301,3305,0.7249260187184812
3305,3301,0.7249260187184812
3317,3318,0.8513483288886117
3318,3317,0.8513483288886117
3322,2736,0.8559979459250857
3330,2718,0.8117745184641735
3330,2775,0.7431295248773528
3330,3331,0.7268097769867148
3331,2718,0.7973161408688453
3331,2775,0.7298937715634384
3331,3330,0.7268097769867148
3366,3372,0.8921168702447263
3366,3379,0.882645233774662
3372,3379,0.9272683825159054
3372,3366,0.8921168702447263
3379,3372,0.9272683825159054
3379,3366,0.882645233774662
3386,3408,0.98726701244026
3393,3404,0.9387104680947012
3393,3394,0.7440569629291837
3394,3393,0.7440569629291837
3394,3404,0.7075773180607516
3404,3393,0.9387104680947012
3404,3394,0.7075773180607516
3408,3386,0.98726701244026
3415,3417,0.8920734677156289
3417,3415,0.8920734677156289
3480,3481,0.7524606932846345
3481,3480,0.7524606932846345
3500,3502,0.7263399032628943
3502,3500,0.7263399032628943
3539,3544,0.7025864860232116
3544,3539,0.7025864860232116
3868,3938,0.9111994101868404
3868,3875,0.8962743483271792
3868,3869,0.8880110642440461
3869,3938,0.9049573609153052
3869,3875,0.8901345411888886
3869,3868,0.8880110642440461
3875,3938,0.9133783367989015
3875,3868,0.8962743483271792
3875,3869,0.8901345411888886
3937,3938,0.8766054566528401
3937,3875,0.8622470291552
3937,3868,0.8601900797813171
3938,3875,0.9133783367989015
3938,3868,0.9111994101868404
3938,3869,0.9049573609153052
3939,3938,0.8621198989045034
3939,3875,0.8479987387306221
3939,3868,0.845975779629917
4042,4050,0.9149399527049331
4042,4045,0.8713499616035003
4042,4048,0.8296472684729148
4045,4042,0.8713499616035003
4045,4050,0.8472095095767097
4045,4048,0.768230803963235
4048,4042,0.8296472684729148
4048,4050,0.8007664014140505
4048,4045,0.768230803963235
4050,4042,0.9149399527049331
4050,4045,0.8472095095767097
4050,4048,0.8007664014140505
4055,4059,0.8728556737617856
4055,4058,0.8655914531663582
4055,4057,0.8341809429990314
4057,4059,0.85716777972223
4057,4058,0.8500341194547087
4057,4055,0.8341809429990314
4058,4059,0.8894438434300307
4058,4055,0.8655914531663582
4058,4057,0.8500341194547087
4059,4058,0.8894438434300307
4059,4055,0.8728556737617856
4059,4057,0.85716777972223
4067,4069,0.9139118024376616
4069,4067,0.9139118024376616
4110,4111,0.758664982772778
4111,4110,0.758664982772778
4113,4123,0.8493049832045225
4120,4121,0.9388671714710595
4121,4120,0.9388671714710595
4123,4113,0.8493049832045225
4143,4157,0.8666577813421799
4143,4201,0.8559472938911967
4143,4168,0.844191671813507
4146,4154,0.9318691488427578
4146,4157,0.8744463748939472
4146,4220,0.8550490762623854
4152,4174,0.9441760959578462
4153,4168,0.9507298946486742
4153,4169,0.9396100923678317
4153,4154,0.8849246964197997
4154,4146,0.9318691488427578
4154,4168,0.8949413237054783
4154,4153,0.8849246964197997
4157,4169,0.9229000776699713
4157,4177,0.9085773407794685
4157,4222,0.9082773933287339
4159,4185,0.9340675118512483
4159,4195,0.9334332518568835
4168,4153,0.9507298946486742
4168,4169,0.9502457138248759
4168,4154,0.8949413237054783
4169,4168,0.9502457138248759
4169,4153,0.9396100923678317
4169,4157,0.9229000776699713
4170,4253,0.8777758207284825
4170,4173,0.8758309101961386
4170,4254,0.7871837218683051
4173,4253,0.8782993066057339
4173,4170,0.8758309101961386
4173,4254,0.7876531806429364
4174,4152,0.9441760959578462
4177,4157,0.9085773407794685
4177,4222,0.8841169824260995
4177,4201,0.8594579112585163
4180,4262,0.9206221383233212
4183,4266,0.8344281956501337
4185,4159,0.9340675118512483
4185,4195,0.9194733621443654
4195,4159,0.9334332518568835
4195,4185,0.9194733621443654
4201,4157,0.8829444596477859
4201,4168,0.8600561554460261
4201,4177,0.8594579112585163
4202,4157,0.8218920997142519
4202,4153,0.81211689426603
4202,4177,0.8000295597098698
4220,4146,0.8550490762623854
4220,4157,0.824541264726025
4220,4153,0.8147345513313641
4222,4157,0.9082773933287339
4222,4177,0.8841169824260995
4222,4201,0.85917417954089
4223,4157,0.7879751672272991
4223,4177,0.7670148262993891
4223,4222,0.766761612696652
4225,4157,0.7387660892831115
4225,4177,0.7191147224109292
4225,4222,0.7188773220069221
4234,4235,0.7447033939877084
4235,4234,0.7447033939877084
4244,4245,0.9676833729592766
4244,4246,0.9673589356386235
4245,4244,0.9676833729592766
4245,4246,0.9602466283632909
4246,4244,0.9673589356386235
4246,4245,0.9602466283632909
4247,4248,0.7188136207661457
4248,4247,0.7188136207661457
4253,4173,0.8782993066057339
4253,4170,0.8777758207284825
4253,4254,0.78940227964028
4254,4253,0.78940227964028
4254,4173,0.7876531806429364
4254,4170,0.7871837218683051
4257,4258,0.8861703538307218
4258,4257,0.8861703538307218
4262,4180,0.9206221383233212
4266,4183,0.8344281956501337
4290,4381,0.7778007754438847
4290,4379,0.7386104848669883
4290,4380,0.7382726736061271
4293,4362,0.8601391063879565
4295,4298,0.9077362432176881
4295,4302,0.7904206180839792
4298,4295,0.9077362432176881
4298,4302,0.7854977662252494
4302,4295,0.7904206180839792
4302,4298,0.7854977662252494
4303,4388,0.8274372618327006
4303,4389,0.8263022762083303
4303,4391,0.8085205826379817
4309,4442,0.7829488839367204
4309,4443,0.7179756339010555
4339,4340,0.9035338346974287
4339,4353,0.7291128321088868
4340,4339,0.9035338346974287
4340,4355,0.7286421111068127
4353,4355,0.8886788731060634
4353,4339,0.7291128321088868
4355,4353,0.8886788731060634
4355,4340,0.7286421111068127
4362,4293,0.8601391063879565
4379,4290,0.7386104848669883
4380,4290,0.7382726736061271
4381,4290,0.7778007754438847
4388,4303,0.8274372618327006
4388,4389,0.7585642669968311
4388,4391,0.7422402682163255
4389,4390,0.8540921259378276
4389,4303,0.8263022762083303
4389,4391,0.7922192625778329
4390,4389,0.8540921259378276
4390,4303,0.7445428662986521
4391,4303,0.8085205826379817
4391,4389,0.7922192625778329
4391,4388,0.7422402682163255
4421,4425,0.794259174068465
4421,4424,0.7793205108080319
4421,4422,0.7428100105583741
4422,4425,0.8739963540380217
4422,4424,0.8575579701324996
4422,4423,0.8067536149758763
4423,4425,0.8626316969339397
4423,4424,0.8464070628862612
4423,4422,0.8067536149758763
